"","age","job","marital","education","taxLien","mortgage","taxbill_in_phl","contact","month","day_of_week","campaign","pdays","previous","poutcome","unemploy_rate","cons.price.idx","cons.conf.idx","inflation_rate","spent_on_repairs","y","y_numeric"
"3397",31,"technician","divorced","high.school","no","no","yes","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"3398",31,"admin.","single","university.degree","no","yes","yes","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",0
"3399",57,"blue-collar","married","basic.4y","no","no","yes","cellular","aug","thu",9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3400",36,"blue-collar","married","basic.9y","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",0
"3401",43,"unemployed","married","university.degree","unknown","unknown","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3402",46,"self-employed","married","basic.9y","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3403",24,"student","single","unknown","no","yes","yes","cellular","sep","wed",1,17,4,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no",0
"3404",37,"blue-collar","single","professional.course","no","no","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no",0
"3405",33,"technician","married","professional.course","no","yes","yes","telephone","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3406",41,"technician","single","high.school","no","yes","yes","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"3407",53,"housemaid","married","basic.4y","unknown","no","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3408",51,"admin.","divorced","high.school","no","yes","yes","cellular","aug","tue",1,999,1,"failure",-2.9,92.201,-31.4,0.838,5076.2,"no",0
"3409",36,"housemaid","divorced","university.degree","no","no","yes","telephone","may","thu",5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no",0
"3410",47,"admin.","married","university.degree","no","yes","yes","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"3411",44,"technician","divorced","professional.course","no","yes","yes","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no",0
"3412",45,"services","married","professional.course","no","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"3413",38,"blue-collar","married","high.school","no","no","yes","telephone","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"3414",36,"technician","single","professional.course","unknown","no","yes","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no",0
"3415",30,"blue-collar","single","professional.course","no","yes","yes","cellular","nov","tue",2,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no",0
"3416",55,"management","married","university.degree","no","no","yes","cellular","aug","thu",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3417",45,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"3418",58,"retired","divorced","university.degree","no","yes","yes","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"yes",1
"3419",33,"management","single","university.degree","no","no","no","telephone","may","fri",11,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"3420",36,"admin.","single","university.degree","no","yes","yes","cellular","aug","mon",7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"3421",33,"self-employed","single","high.school","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no",0
"3422",44,"services","divorced","high.school","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",0
"3423",30,"services","single","high.school","no","yes","yes","cellular","aug","thu",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"yes",1
"3424",25,"student","single","high.school","no","no","yes","cellular","jun","mon",2,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,"yes",1
"3425",56,"unknown","married","basic.4y","no","yes","yes","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"3426",31,"management","married","university.degree","no","no","yes","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"3427",32,"services","married","high.school","no","yes","no","cellular","apr","mon",6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"3428",31,"blue-collar","single","basic.4y","no","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no",0
"3429",36,"technician","single","professional.course","no","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
"3430",41,"housemaid","married","high.school","no","yes","yes","telephone","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes",1
"3431",55,"blue-collar","married","basic.9y","unknown","yes","yes","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"3432",57,"management","divorced","university.degree","no","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"3433",34,"services","married","high.school","no","yes","yes","cellular","may","fri",3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",0
"3434",30,"management","married","high.school","no","yes","yes","cellular","aug","tue",12,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3435",40,"technician","married","university.degree","no","no","yes","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"3436",41,"unemployed","married","basic.9y","unknown","yes","yes","telephone","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"3437",53,"blue-collar","single","basic.9y","no","unknown","no","cellular","mar","thu",1,9,2,"success",-1.8,93.369,-34.8,0.643,5008.7,"yes",1
"3438",35,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"3439",59,"entrepreneur","married","university.degree","no","no","yes","telephone","jun","fri",5,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"3440",41,"self-employed","married","basic.9y","no","yes","yes","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"3441",35,"technician","married","professional.course","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"3442",41,"admin.","divorced","high.school","no","no","yes","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3443",32,"admin.","single","university.degree","no","yes","yes","cellular","jul","thu",2,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"no",0
"3444",46,"services","divorced","basic.9y","no","unknown","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no",0
"3445",60,"self-employed","married","basic.9y","no","no","yes","cellular","aug","tue",13,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no",0
"3446",34,"admin.","married","university.degree","no","no","yes","cellular","oct","fri",1,999,2,"failure",-3.4,92.431,-26.9,0.73,5017.5,"yes",1
"3447",48,"admin.","married","high.school","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no",0
"3448",50,"management","married","university.degree","no","yes","yes","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"3449",43,"admin.","married","high.school","no","no","yes","telephone","jun","fri",10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes",1
"3450",46,"services","divorced","basic.9y","no","no","yes","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no",0
"3451",50,"entrepreneur","married","university.degree","no","no","yes","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no",0
"3452",30,"technician","single","university.degree","no","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"3453",44,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"3454",37,"management","married","unknown","no","no","yes","cellular","dec","wed",3,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,"yes",1
"3455",23,"services","single","high.school","no","unknown","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"3456",32,"admin.","married","university.degree","no","yes","yes","cellular","jun","tue",1,3,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,"yes",1
"3457",36,"technician","married","professional.course","no","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
"3458",40,"services","married","basic.6y","unknown","no","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"3459",53,"admin.","divorced","university.degree","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
"3460",53,"housemaid","married","basic.6y","unknown","unknown","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no",0
"3461",34,"blue-collar","married","basic.4y","no","yes","no","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no",0
"3462",34,"technician","divorced","professional.course","no","no","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",0
"3463",41,"self-employed","married","basic.9y","no","yes","yes","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"yes",1
"3464",48,"blue-collar","married","basic.4y","no","no","yes","cellular","aug","tue",7,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"3465",47,"blue-collar","married","basic.4y","unknown","no","yes","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",0
"3466",39,"services","married","high.school","no","no","yes","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
"3467",50,"technician","married","basic.9y","no","yes","yes","telephone","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no",0
"3468",38,"technician","single","basic.6y","no","yes","yes","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no",0
"3469",37,"admin.","single","university.degree","no","yes","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",0
"3470",29,"services","single","basic.9y","unknown","yes","yes","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no",0
"3471",24,"entrepreneur","single","high.school","no","yes","yes","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",0
"3472",46,"management","married","university.degree","no","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3473",35,"admin.","single","university.degree","no","no","no","telephone","jun","fri",9,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no",0
"3474",32,"admin.","single","university.degree","no","unknown","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3475",33,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"3476",58,"retired","married","professional.course","unknown","no","yes","cellular","nov","fri",3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no",0
"3477",36,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no",0
"3478",41,"technician","married","university.degree","no","yes","yes","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no",0
"3479",33,"technician","single","professional.course","no","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no",0
"3480",29,"admin.","married","university.degree","no","no","no","cellular","aug","fri",5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"3481",51,"technician","single","university.degree","no","no","yes","cellular","jun","fri",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes",1
"3482",52,"management","married","university.degree","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"yes",1
"3483",44,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"3484",42,"admin.","married","high.school","no","no","no","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"3485",43,"admin.","married","university.degree","unknown","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no",0
"3486",32,"services","married","high.school","unknown","no","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"3487",32,"blue-collar","married","basic.4y","no","no","yes","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3488",38,"services","married","basic.4y","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no",0
"3489",32,"technician","married","university.degree","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no",0
"3490",31,"technician","married","professional.course","no","no","yes","cellular","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.466,5099.1,"no",0
"3491",37,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"3492",43,"blue-collar","married","basic.9y","no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",0
"3493",30,"technician","married","university.degree","no","no","yes","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3494",34,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","tue",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no",0
"3495",36,"management","married","unknown","no","no","yes","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"no",0
"3496",29,"admin.","single","university.degree","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"3497",52,"admin.","divorced","university.degree","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no",0
"3498",54,"retired","divorced","basic.4y","no","no","yes","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",0
"3499",31,"services","married","professional.course","no","no","yes","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",0
"3500",37,"blue-collar","married","basic.6y","unknown","yes","yes","cellular","jul","wed",10,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",0
"3501",40,"technician","single","university.degree","no","no","yes","cellular","nov","mon",3,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"no",0
"3502",43,"technician","married","professional.course","unknown","no","yes","cellular","may","thu",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no",0
"3503",35,"technician","divorced","professional.course","no","no","yes","cellular","jun","wed",1,13,2,"failure",-1.7,94.055,-39.8,0.739,4991.6,"no",0
"3504",37,"admin.","single","high.school","no","yes","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"3505",35,"services","married","basic.6y","no","no","yes","telephone","may","mon",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3506",53,"admin.","married","professional.course","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no",0
"3507",55,"blue-collar","married","basic.4y","unknown","no","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no",0
"3508",40,"unemployed","married","professional.course","no","no","no","telephone","sep","fri",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"yes",1
"3509",28,"blue-collar","single","high.school","no","yes","yes","telephone","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.483,5099.1,"no",0
"3510",39,"blue-collar","single","basic.4y","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no",0
"3511",41,"blue-collar","married","basic.9y","no","no","yes","cellular","may","fri",1,999,2,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no",0
"3512",46,"blue-collar","married","basic.6y","unknown","yes","yes","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",0
"3513",52,"self-employed","married","university.degree","unknown","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",0
"3514",44,"admin.","single","high.school","no","no","no","telephone","jul","fri",1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",0
"3515",31,"unemployed","married","high.school","yes","no","yes","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no",0
"3516",31,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",0
"3517",31,"admin.","married","university.degree","no","no","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no",0
"3518",35,"services","married","high.school","no","yes","yes","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",0
"3519",58,"blue-collar","married","basic.4y","no","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",0
